LIBNAME,MEMNAME,MEMLABEL,TYPEMEM,NAME,TYPE,LENGTH,VARNUM,LABEL,FORMAT,FORMATL,FORMATD,INFORMAT,INFORML,INFORMD,JUST,NPOS,NOBS,ENGINE,CRDATE,MODATE,DELOBS,IDXUSAGE,MEMTYPE,IDXCOUNT,PROTECT,FLAGS,COMPRESS,REUSE,SORTED,SORTEDBY,CHARSET,COLLATE,NODUPKEY,NODUPREC,ENCRYPT,POINTOBS,GENMAX,GENNUM,GENNEXT,TRANSCOD
STD_SABR,STD_PX_2010,,,PX,2,11,10,,,0,0,,0,0,0,76,224496201,SPDE,28JUL17:10:48:12,28JUL17:10:48:12,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2010,,,PX_AMT,1,3,12,,,0,0,,0,0,0,89,224496201,SPDE,28JUL17:10:48:12,28JUL17:10:48:12,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2010,,,PX_DATE,1,4,9,,MMDDYY,10,0,,0,0,0,24,224496201,SPDE,28JUL17:10:48:12,28JUL17:10:48:12,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2010,,,PX_TYPE,2,2,11,,,0,0,,0,0,0,87,224496201,SPDE,28JUL17:10:48:12,28JUL17:10:48:12,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2010,,,SOURCE,2,5,15,,,0,0,,0,0,0,94,224496201,SPDE,28JUL17:10:48:12,28JUL17:10:48:12,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2011,,,ADMIT_DATE,1,4,5,,MMDDYY,10,0,,0,0,0,8,246477259,SPDE,28JUL17:11:02:24,28JUL17:11:02:24,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2011,,,BEGIN_DATE,1,4,7,,MMDDYY,10,0,,0,0,0,16,246477259,SPDE,28JUL17:11:02:24,28JUL17:11:02:24,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2011,,,DISCHARGE_DATE,1,4,6,,MMDDYY,10,0,,0,0,0,12,246477259,SPDE,28JUL17:11:02:24,28JUL17:11:02:24,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2011,,,ENCOUNTERID,2,15,2,,,0,0,,0,0,0,48,246477259,SPDE,28JUL17:11:02:24,28JUL17:11:02:24,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2011,,,END_DATE,1,4,8,,MMDDYY,10,0,,0,0,0,20,246477259,SPDE,28JUL17:11:02:24,28JUL17:11:02:24,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2011,,,FACILITYID,2,10,3,,,0,0,,0,0,0,63,246477259,SPDE,28JUL17:11:02:24,28JUL17:11:02:24,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2011,,,FACILITY_TYPE,2,3,4,,$FACILITY_TYPE,0,0,,0,0,0,73,246477259,SPDE,28JUL17:11:02:24,28JUL17:11:02:24,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2011,,,PATID,2,20,1,,,0,0,,0,0,0,28,246477259,SPDE,28JUL17:11:02:24,28JUL17:11:02:24,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2011,,,PAYMENT,1,8,14,,,0,0,,0,0,0,0,246477259,SPDE,28JUL17:11:02:24,28JUL17:11:02:24,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2011,,,PPX,2,2,13,,,0,0,,0,0,0,92,246477259,SPDE,28JUL17:11:02:24,28JUL17:11:02:24,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2011,,,PX,2,11,10,,,0,0,,0,0,0,76,246477259,SPDE,28JUL17:11:02:24,28JUL17:11:02:24,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2011,,,PX_AMT,1,3,12,,,0,0,,0,0,0,89,246477259,SPDE,28JUL17:11:02:24,28JUL17:11:02:24,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2011,,,PX_DATE,1,4,9,,MMDDYY,10,0,,0,0,0,24,246477259,SPDE,28JUL17:11:02:24,28JUL17:11:02:24,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2011,,,PX_TYPE,2,2,11,,,0,0,,0,0,0,87,246477259,SPDE,28JUL17:11:02:24,28JUL17:11:02:24,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2011,,,SOURCE,2,5,15,,,0,0,,0,0,0,94,246477259,SPDE,28JUL17:11:02:24,28JUL17:11:02:24,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2012,,,ADMIT_DATE,1,4,5,,MMDDYY,10,0,,0,0,0,8,310647729,SPDE,28JUL17:11:16:48,28JUL17:11:16:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2012,,,BEGIN_DATE,1,4,7,,MMDDYY,10,0,,0,0,0,16,310647729,SPDE,28JUL17:11:16:48,28JUL17:11:16:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2012,,,DISCHARGE_DATE,1,4,6,,MMDDYY,10,0,,0,0,0,12,310647729,SPDE,28JUL17:11:16:48,28JUL17:11:16:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2012,,,ENCOUNTERID,2,15,2,,,0,0,,0,0,0,48,310647729,SPDE,28JUL17:11:16:48,28JUL17:11:16:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2012,,,END_DATE,1,4,8,,MMDDYY,10,0,,0,0,0,20,310647729,SPDE,28JUL17:11:16:48,28JUL17:11:16:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2012,,,FACILITYID,2,10,3,,,0,0,,0,0,0,63,310647729,SPDE,28JUL17:11:16:48,28JUL17:11:16:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2012,,,FACILITY_TYPE,2,3,4,,$FACILITY_TYPE,0,0,,0,0,0,73,310647729,SPDE,28JUL17:11:16:48,28JUL17:11:16:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2012,,,PATID,2,20,1,,,0,0,,0,0,0,28,310647729,SPDE,28JUL17:11:16:48,28JUL17:11:16:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2012,,,PAYMENT,1,8,14,,,0,0,,0,0,0,0,310647729,SPDE,28JUL17:11:16:48,28JUL17:11:16:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2012,,,PPX,2,2,13,,,0,0,,0,0,0,92,310647729,SPDE,28JUL17:11:16:48,28JUL17:11:16:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2012,,,PX,2,11,10,,,0,0,,0,0,0,76,310647729,SPDE,28JUL17:11:16:48,28JUL17:11:16:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2012,,,PX_AMT,1,3,12,,,0,0,,0,0,0,89,310647729,SPDE,28JUL17:11:16:48,28JUL17:11:16:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2012,,,PX_DATE,1,4,9,,MMDDYY,10,0,,0,0,0,24,310647729,SPDE,28JUL17:11:16:48,28JUL17:11:16:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2012,,,PX_TYPE,2,2,11,,,0,0,,0,0,0,87,310647729,SPDE,28JUL17:11:16:48,28JUL17:11:16:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2012,,,SOURCE,2,5,15,,,0,0,,0,0,0,94,310647729,SPDE,28JUL17:11:16:48,28JUL17:11:16:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2013,,,ADMIT_DATE,1,4,5,,MMDDYY,10,0,,0,0,0,8,447988736,SPDE,28JUL17:11:40:35,28JUL17:11:40:35,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2013,,,BEGIN_DATE,1,4,7,,MMDDYY,10,0,,0,0,0,16,447988736,SPDE,28JUL17:11:40:35,28JUL17:11:40:35,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2013,,,DISCHARGE_DATE,1,4,6,,MMDDYY,10,0,,0,0,0,12,447988736,SPDE,28JUL17:11:40:35,28JUL17:11:40:35,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2013,,,ENCOUNTERID,2,15,2,,,0,0,,0,0,0,48,447988736,SPDE,28JUL17:11:40:35,28JUL17:11:40:35,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2013,,,END_DATE,1,4,8,,MMDDYY,10,0,,0,0,0,20,447988736,SPDE,28JUL17:11:40:35,28JUL17:11:40:35,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2013,,,FACILITYID,2,10,3,,,0,0,,0,0,0,63,447988736,SPDE,28JUL17:11:40:35,28JUL17:11:40:35,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2013,,,FACILITY_TYPE,2,3,4,,$FACILITY_TYPE,0,0,,0,0,0,73,447988736,SPDE,28JUL17:11:40:35,28JUL17:11:40:35,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2013,,,PATID,2,20,1,,,0,0,,0,0,0,28,447988736,SPDE,28JUL17:11:40:35,28JUL17:11:40:35,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2013,,,PAYMENT,1,8,14,,,0,0,,0,0,0,0,447988736,SPDE,28JUL17:11:40:35,28JUL17:11:40:35,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2013,,,PPX,2,2,13,,,0,0,,0,0,0,92,447988736,SPDE,28JUL17:11:40:35,28JUL17:11:40:35,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2013,,,PX,2,11,10,,,0,0,,0,0,0,76,447988736,SPDE,28JUL17:11:40:35,28JUL17:11:40:35,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2013,,,PX_AMT,1,3,12,,,0,0,,0,0,0,89,447988736,SPDE,28JUL17:11:40:35,28JUL17:11:40:35,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2013,,,PX_DATE,1,4,9,,MMDDYY,10,0,,0,0,0,24,447988736,SPDE,28JUL17:11:40:35,28JUL17:11:40:35,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2013,,,PX_TYPE,2,2,11,,,0,0,,0,0,0,87,447988736,SPDE,28JUL17:11:40:35,28JUL17:11:40:35,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2013,,,SOURCE,2,5,15,,,0,0,,0,0,0,94,447988736,SPDE,28JUL17:11:40:35,28JUL17:11:40:35,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2014,,,ADMIT_DATE,1,4,5,,MMDDYY,10,0,,0,0,0,8,535737236,SPDE,28JUL17:12:14:18,28JUL17:12:14:18,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2014,,,BEGIN_DATE,1,4,7,,MMDDYY,10,0,,0,0,0,16,535737236,SPDE,28JUL17:12:14:18,28JUL17:12:14:18,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2014,,,DISCHARGE_DATE,1,4,6,,MMDDYY,10,0,,0,0,0,12,535737236,SPDE,28JUL17:12:14:18,28JUL17:12:14:18,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2014,,,ENCOUNTERID,2,15,2,,,0,0,,0,0,0,48,535737236,SPDE,28JUL17:12:14:18,28JUL17:12:14:18,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2014,,,END_DATE,1,4,8,,MMDDYY,10,0,,0,0,0,20,535737236,SPDE,28JUL17:12:14:18,28JUL17:12:14:18,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2014,,,FACILITYID,2,10,3,,,0,0,,0,0,0,63,535737236,SPDE,28JUL17:12:14:18,28JUL17:12:14:18,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2014,,,FACILITY_TYPE,2,3,4,,$FACILITY_TYPE,0,0,,0,0,0,73,535737236,SPDE,28JUL17:12:14:18,28JUL17:12:14:18,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2014,,,PATID,2,20,1,,,0,0,,0,0,0,28,535737236,SPDE,28JUL17:12:14:18,28JUL17:12:14:18,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2014,,,PAYMENT,1,8,14,,,0,0,,0,0,0,0,535737236,SPDE,28JUL17:12:14:18,28JUL17:12:14:18,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2014,,,PPX,2,2,13,,,0,0,,0,0,0,92,535737236,SPDE,28JUL17:12:14:18,28JUL17:12:14:18,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2014,,,PX,2,11,10,,,0,0,,0,0,0,76,535737236,SPDE,28JUL17:12:14:18,28JUL17:12:14:18,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2014,,,PX_AMT,1,3,12,,,0,0,,0,0,0,89,535737236,SPDE,28JUL17:12:14:18,28JUL17:12:14:18,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2014,,,PX_DATE,1,4,9,,MMDDYY,10,0,,0,0,0,24,535737236,SPDE,28JUL17:12:14:18,28JUL17:12:14:18,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2014,,,PX_TYPE,2,2,11,,,0,0,,0,0,0,87,535737236,SPDE,28JUL17:12:14:18,28JUL17:12:14:18,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_PX_2014,,,SOURCE,2,5,15,,,0,0,,0,0,0,94,535737236,SPDE,28JUL17:12:14:18,28JUL17:12:14:18,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RESIDENT,,,ENROLL_TYPE_CURR,2,1,4,,$,1,0,,0,0,0,23,21317974,SPDE,26JAN17:12:15:41,26JAN17:12:15:41,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RESIDENT,,,ENROLL_TYPE_ORIG,2,1,3,,$,1,0,,0,0,0,22,21317974,SPDE,26JAN17:12:15:41,26JAN17:12:15:41,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RESIDENT,,,PATID,2,20,1,,,0,0,,0,0,0,0,21317974,SPDE,26JAN17:12:15:41,26JAN17:12:15:41,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RESIDENT,,,STATE_CODE,2,2,2,,$,2,0,,0,0,0,20,21317974,SPDE,26JAN17:12:15:41,26JAN17:12:15:41,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RESIDENT,,,ZIP_CD,2,9,6,,,0,0,,0,0,0,27,21317974,SPDE,26JAN17:12:15:41,26JAN17:12:15:41,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RESIDENT,,,year,1,3,5,,,4,0,,0,0,0,24,21317974,SPDE,26JAN17:12:15:41,26JAN17:12:15:41,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2006,,,DISPENSE_AMT,1,8,7,"Number of Units (pills, tablets, vials) Dispensed",,0,0,,0,0,0,8,39942372,SPDE,24FEB17:11:40:11,15MAY17:11:05:03,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2006,,,DISPENSE_DATE,1,4,4,Dispensing Date,MMDDYY,10,0,,0,0,0,16,39942372,SPDE,24FEB17:11:40:11,15MAY17:11:05:03,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2006,,,DISPENSE_SUP,1,8,6,Days Supply,,0,0,,0,0,0,0,39942372,SPDE,24FEB17:11:40:11,15MAY17:11:05:03,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2006,,,ENCOUNTERID,2,15,2,,,0,0,,0,0,0,40,39942372,SPDE,24FEB17:11:40:11,15MAY17:11:05:03,0,SIMPLE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2006,,,GNN,2,50,8,Generic Name,$,30,0,,0,0,0,71,39942372,SPDE,24FEB17:11:40:11,15MAY17:11:05:03,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2006,,,NDC,2,11,5,National Drug Code,,0,0,,0,0,0,60,39942372,SPDE,24FEB17:11:40:11,15MAY17:11:05:03,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2006,,,PATID,2,20,1,Unique Patient Identification Number,,0,0,,0,0,0,20,39942372,SPDE,24FEB17:11:40:11,15MAY17:11:05:03,0,SIMPLE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2006,,,PRESCRBER_ID,2,20,10,Prescriber ID,,0,0,,0,0,0,151,39942372,SPDE,24FEB17:11:40:11,15MAY17:11:05:03,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2006,,,PRESCRBER_ID_TYPE,2,4,11,Prescriber ID Type,,0,0,,0,0,0,171,39942372,SPDE,24FEB17:11:40:11,15MAY17:11:05:03,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2006,,,Phamacy_ID,2,15,12,,,0,0,,0,0,0,175,39942372,SPDE,24FEB17:11:40:11,15MAY17:11:05:03,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2006,,,SOURCE,2,5,3,Data Source,,0,0,,0,0,0,55,39942372,SPDE,24FEB17:11:40:11,15MAY17:11:05:03,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2006,,,STRENGTH,2,30,9,,,0,0,,0,0,0,121,39942372,SPDE,24FEB17:11:40:11,15MAY17:11:05:03,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2007,,,DISPENSE_AMT,1,8,7,"Number of Units (pills, tablets, vials) Dispensed",,0,0,,0,0,0,8,49750603,SPDE,24FEB17:11:42:53,15MAY17:11:05:04,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2007,,,DISPENSE_DATE,1,4,4,Dispensing Date,MMDDYY,10,0,,0,0,0,16,49750603,SPDE,24FEB17:11:42:53,15MAY17:11:05:04,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2007,,,DISPENSE_SUP,1,8,6,Days Supply,,0,0,,0,0,0,0,49750603,SPDE,24FEB17:11:42:53,15MAY17:11:05:04,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2007,,,ENCOUNTERID,2,15,2,,,0,0,,0,0,0,40,49750603,SPDE,24FEB17:11:42:53,15MAY17:11:05:04,0,SIMPLE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2007,,,GNN,2,50,8,Generic Name,$,30,0,,0,0,0,71,49750603,SPDE,24FEB17:11:42:53,15MAY17:11:05:04,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2007,,,NDC,2,11,5,National Drug Code,,0,0,,0,0,0,60,49750603,SPDE,24FEB17:11:42:53,15MAY17:11:05:04,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2007,,,PATID,2,20,1,Unique Patient Identification Number,,0,0,,0,0,0,20,49750603,SPDE,24FEB17:11:42:53,15MAY17:11:05:04,0,SIMPLE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2007,,,PRESCRBER_ID,2,20,10,Prescriber ID,,0,0,,0,0,0,151,49750603,SPDE,24FEB17:11:42:53,15MAY17:11:05:04,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STD_SABR,STD_RX_2007,,,PRESCRBER_ID_TYPE,2,4,11,Prescriber ID Type,,0,0,,0,0,0,171,49750603,SPDE,24FEB17:11:42:53,15MAY17:11:05:04,0,NONE,DATA,2,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
